User ID,Item ID,Score
5,2865,0.15731237705447598
5,3651,0.3634537603497092
5,2796,0.08447355181890459
5,289,0.2948734788327263
5,4875,0.4939054502080791
5,1725,0.5362884429691585
5,4689,0.5274660726481981
5,2360,0.06304394990992712
5,2854,0.6214943668655407
5,3199,0.3512658389594169
5,1563,0.7646589989137308
5,3030,0.9069495086159343
5,4596,0.9452522220010956
5,2652,0.1193725311664664
5,4361,0.052592742275822224
5,2078,0.5125690586545159
5,3972,0.4120547732801634
5,1323,0.8071014640810346
5,4342,0.08983725209232707
5,3567,0.8709708015961013
5,1749,0.4562553784004574
5,4905,0.7831706008947491
5,3826,0.041559776719007124
5,4915,0.36095454520209813
5,383,0.2829892371731154
5,3569,0.10677478225029224
5,2568,0.8677071698017995
5,1535,0.663143079793685
5,2134,0.06071057475550867
5,2453,0.6249149931121478
5,2759,0.06909552542171016
5,4212,0.9235263180760939
5,4894,0.03768542379345774
5,4382,0.02971685209283803
5,3697,0.8872755448605063
5,3743,0.8910058076451481
5,3923,0.08600089438928982
6,2775,0.35724612679293
6,662,0.5380638010030407
6,2431,0.15267404849566402
6,3756,0.6612047866136781
6,1626,0.996230172541848
6,1581,0.8359512911616824
6,3373,0.26531070709926563
6,2808,0.9784907946485075
6,4976,0.3950001588375813
6,2882,0.6191335792368705
6,4351,0.68390154323627
6,3294,0.5601597018337545
6,849,0.26273425965218644
6,576,0.9125410965330962
6,873,0.9216656064623614
6,4766,0.5849043732004612
6,3401,0.1548928401464763
6,633,0.14599653118709577
6,4958,0.3615872530279628
6,2153,0.838324218828978
6,2900,0.37980970969086625
6,1686,0.05063833299713261
6,4183,0.22937630036735468
6,2012,0.042240358588386484
6,4950,0.1964000705470068
6,4189,0.664116936542588
6,2542,0.4475336313877226
6,4207,0.4505935068512884
6,3846,0.885621307009669
6,787,0.12007442780087274
6,3293,0.4155054207438855
6,1046,0.3680678045043657
6,3293,0.6484710832363277
6,2210,0.2395554030752971
6,4231,0.7425303385202243
6,3183,0.2842353395325442
6,1783,0.9611362401296325
6,1628,0.33192432718097675
6,2983,0.4001603148957259
6,4544,0.4899075871408326
6,3832,0.2957332477511265
6,1012,0.8372929322426922
6,559,0.28291619826057846
6,3085,0.4805308276251661
6,4307,0.8505259303208523
6,788,0.3638791926393844
6,3957,0.9417306191221159
6,1494,0.6378078714105417
6,3044,0.6675093905380898
6,3327,0.34564120820543676
6,2421,0.21368403250558832
6,1069,0.472949365641517
6,3306,0.23064242631837661
6,3441,0.817514894838568
6,54,0.823467624747766
6,2273,0.8517171603684004
6,4029,0.18522939561624685
6,3862,0.9892648338585676
6,4597,0.41643305361636307
6,4793,0.6839501538244787
6,1284,0.2019998244146881
6,1024,0.8361116736566737
6,3545,0.8298446613918508
6,3148,0.15840551265349667
6,2816,0.8692580182300808
6,1599,0.3514105633252871
6,3208,0.8012614205371902
6,2002,0.051296024223013825
6,1264,0.8632053507548347
6,3974,0.7716668272100974
6,1810,0.7699248264580495
6,1555,0.20341998206768053
6,4466,0.7923168611296837
6,277,0.01629569343750703
6,1856,0.8409110902779366
6,2451,0.425590927702984
6,3149,0.994774640868506
6,4320,0.8436096489287186
6,2537,0.44469460028658425
6,1305,0.6970472027308162
6,1383,0.7277320506437002
6,4087,0.037554310729580376
6,2425,0.10945951666012665
6,3920,0.11380023196016298
6,1740,0.3888629491332857
6,4269,0.8552821071368456
6,2536,0.1504067397100075
6,1457,0.10607439932924989
6,2108,0.9623563017688218
6,1887,0.7614225664169858
6,3479,0.37678561153829193
6,3486,0.5218974266672576
6,1366,0.6786970100466974
6,568,0.3862750827538164
6,3974,0.318532120504909
6,396,0.702008835167487
6,2453,0.6833000626841461
6,3474,0.9600330055206994
6,407,0.47120344902758915
6,3269,0.9747478594496578
7,3467,0.865282494583801
7,3571,0.6769775028143709
7,1096,0.4878808158567094
7,745,0.1746181486025854
7,2012,0.27391708419494754
7,2371,0.09436053035828407
7,4193,0.6648754025158
7,3519,0.8126344056709826
7,353,0.42114451625428695
7,2215,0.9342369785522573
7,4837,0.26018722548559536
7,898,0.6942677451917422
7,4134,0.7804230289142849
7,3128,0.058705760994268386
7,273,0.9521320092207366
7,909,0.180693734827578
7,2923,0.37636158919392426
7,935,0.19351996407855443
7,3993,0.7375134598821473
7,3366,0.5652644904404994
7,4671,0.94722698471727
7,347,0.956554530035693
7,950,0.5654184206163756
7,1836,0.7888431044920592
7,4181,0.6900651414914354
7,652,0.3773360847605618
7,4142,0.3111279126676365
7,345,0.7418522813139051
7,1229,0.724499521920579
7,1500,0.09201547969461965
7,4665,0.9860811790762928
7,2536,0.33657453753586153
7,3961,0.37998891235276
7,4611,0.20432730978417712
7,4769,0.8281899017187653
7,4214,0.0015659756595337582
7,112,0.41234588781377945
7,1323,0.05760713275579665
7,641,0.6789279535902789
7,1237,0.8825608838903887
7,23,0.770782190965387
7,1270,0.29616467151568204
7,397,0.5773444830302851
7,4489,0.7924613299107158
7,3990,0.5266756907949557
7,1606,0.5315001101805138
7,3476,0.467312328162668
7,2009,0.08338305013215663
7,4771,0.7021509271557914
7,1803,0.0748457021637865
7,2777,0.6161965467852868
7,1272,0.9760810600824494
7,1624,0.9170518297245416
7,2760,0.07800004114134307
7,418,0.8608786479356992
7,2383,0.17314830923160274
7,2448,0.8953937426649865
7,4779,0.4397250853491652
7,2527,0.9924614175678947
7,2428,0.2506412327592341
7,875,0.2350083215253379
7,3789,0.932934453081036
7,2443,0.9409219910344543
7,3163,0.9408790131289054
7,2538,0.7962506855623575
7,3796,0.43646936588521856
7,3402,0.6520165398556085
7,727,0.14998289691800115
7,1290,0.3037357307450945
7,2628,0.4021188632667686
7,4322,0.9446992318945638
7,2491,0.5342681671245061
7,4144,0.1762418513664774
7,2738,0.3815161889626095
7,3164,0.9371670590748507
7,40,0.3991976400316114
7,3976,0.6252385893981078
7,1640,0.30042281437612683
7,4957,0.48011402579515194
7,1400,0.7173418221758715
7,3560,0.4811782840763086
7,1741,0.0011486014282042767
7,4534,0.4975696030214979
7,1890,0.9813869705445355
7,4677,0.9686993753215369
7,2166,0.8643037686608691
7,2632,0.7781413926001803
7,2283,0.9953659365938443
7,3474,0.5583235038803406
7,328,0.7075336406599662
7,4379,0.5066402176209233
7,4494,0.1031716900499573
7,130,0.285497148609152
7,4454,0.926256769042539
7,2302,0.12424582058749778
7,2740,0.11511890850232054
7,3725,0.8702466097910402
7,4170,0.4085469914264023
7,4092,0.1257397021060338
7,3494,0.14032238732471258
8,2376,0.06859024054978513
8,4912,0.6556441192001546
8,3198,0.82972047420273
8,2795,0.3787096389383928
8,955,0.8267321568296273
8,4571,0.21107436831253035
8,3348,0.2513458048647824
8,4326,0.2536698407500144
8,1778,0.23272161214521148
8,489,0.5797491122166252
8,2003,0.07623473936330549
8,952,0.21937138551929047
8,15,0.73384369594371
8,2508,0.6769183152480147
8,3920,0.6711061158545306
8,311,0.761095391739516
8,4275,0.5359773783017457
8,4577,0.09885402962408618
8,2920,0.7169505388305096
8,203,0.1831326211481641
8,4784,0.422268430529976
8,4044,0.26342744914379634
8,2737,0.4455562829600376
8,2602,0.4253658589591557
8,769,0.47200099113537997
8,393,0.8056049186535666
8,4171,0.19293364769486476
8,4034,0.6672166157344938
8,1818,0.19473999301726086
8,3428,0.22646139740909632
8,1904,0.4459859275883049
8,664,0.2337007537659752
8,3669,0.3848999467205292
8,1951,0.922151851219508
8,669,0.36801158046487226
8,1625,0.6410600521903177
8,1801,0.542320954569472
8,2718,0.00800350210868006
8,923,0.4244629959420009
8,3876,0.7639256623114602
8,3508,0.7884215528671832
8,1265,0.3342035105229554
8,1649,0.7366404556822174
8,4442,0.24172272734576927
8,4282,0.47806056956545073
8,3661,0.9943544881469051
8,1132,0.19628709333272065
8,4324,0.11291614530919014
8,815,0.38920831661119826
8,4626,0.26701941861090517
8,4686,0.20467508429029568
8,2536,0.12574509362363206
8,7,0.8052900770001975
8,4166,0.4500386999000068
8,550,0.25049233412047023
8,579,0.2549514007231106
8,4644,0.5126366730308429
8,1162,0.28660190820879494
8,1815,0.20778637035350245
8,836,0.26210950766786656
8,3795,0.46113313661625766
8,4313,0.8411465095127756
8,896,0.6779451389736527
8,1694,0.5222975301705355
8,2358,0.885588429207335
8,1715,0.6073733542491875
8,4807,0.017839789291389296
8,4449,0.28229336576444886
8,766,0.6213260375382608
8,4976,0.6596838251221351
8,1897,0.8166631903194402
8,4012,0.90610278222354
8,1513,0.28366761715636657
8,578,0.004164011318372518
8,1722,0.8550574177108968
8,1741,0.13794226825795675
8,4008,0.45632470236251976
8,4601,0.7550407614683949
8,2746,0.6609691217539773
8,1028,0.9896584343353888
8,3958,0.772402481602335
8,3577,0.8351934649723203
8,2974,0.8768239390351575
8,2802,0.9314688243721475
8,3296,0.13208783327835594
8,4081,0.7822554353157345
8,102,0.07603261706722753
8,3715,0.3191589974024178
8,1854,0.6430112148570712
8,1094,0.23109805050690024
8,3666,0.990624067368211
8,2179,0.3785585035832313
8,533,0.865923000400593
8,3236,0.8983281263104519
8,875,0.4440020547689907
8,4700,0.1806218040977403
8,1313,0.9336076354916613
8,3797,0.9874058543302136
8,1288,0.826815007597826
8,488,0.9458169900882859
9,4575,0.7699099515080675
9,4303,0.6681779695658975
9,2789,0.39321675241006127
9,3716,0.14860808144498794
9,1620,0.5947769599714625
9,4697,0.6842733351475158
9,3464,0.029399858825456593
9,2463,0.8369007590139499
9,3640,0.9038762479624427
9,52,0.14703164355257858
9,1114,0.9349227225677055
9,4722,0.6435438912444619
9,348,0.35286851205029124
9,2870,0.8842110636072036
9,3661,0.27884977586980064
9,3562,0.1212549372561853
9,1837,0.7828578465729562
9,4086,0.7501359712706634
9,4773,0.7902814246529096
9,446,0.5456353294218267
9,1740,0.4601054967079946
9,3672,0.234178835572588
9,4399,0.822478776698858
9,3541,0.8427748647634699
9,2537,0.4271585915168372
9,4063,0.2460061064689757
9,3633,0.48281434548682745
9,4125,0.4312788814914107
9,914,0.6953125994608406
9,3456,0.4775201725786189
9,574,0.3338809478283632
9,1283,0.7900476631938864
9,1753,0.37243433013839555
9,3166,0.11259823885793374
9,2508,0.45036313396822025
9,1045,0.7704272245513788
9,4780,0.8359890276582405
9,137,0.37559914463452104
9,4948,0.5530140896655675
9,761,0.4376939428771355
9,2539,0.7963710268641767
9,3700,0.1883420441687207
9,1672,0.4230137548463263
9,4566,0.4154443492003035
9,1723,0.905077484013824
9,4879,0.8080560555284172
9,294,0.8520452095015459
9,1363,0.1361188142737504
9,4828,0.6743061588062631
9,174,0.22417158268154058
9,3721,0.008098504776662074
9,1246,0.547962297592493
9,4487,0.8947017221365091
9,4241,0.4850843544333191
9,745,0.19828975154708273
9,1960,0.39710470048374247
9,4813,0.9908454511848505
9,2095,0.06919719799420498
9,3024,0.8585306868803977
9,1782,0.05853357515824731
9,2896,0.8831429556008584
9,1133,0.779629188121108
9,3738,0.08073457164489273
9,2923,0.421357747675955
9,3739,0.246586116959862
9,4434,0.1623096164795873
9,367,0.018289716519906962
9,4073,0.7181301403007967
9,3803,0.4583764204663514
9,329,0.044955566752904574
9,2246,0.3313921988895915
9,4199,0.6319868671560732
9,2941,0.806575095710347
9,2514,0.049887592192381036
9,3466,0.33727971116868394
9,4476,0.5807447913697542
9,133,0.8259153816435323
9,2812,0.12731901803966605
9,1982,0.7333018747799552
9,1860,0.026102063100825967
9,4012,0.6485040085301211
9,2288,0.4498598421728375
9,1623,0.12372999554786146
9,2589,0.11740012128418065
9,968,0.16547074097884795
9,2,0.2706607355391274
9,2213,0.5873021342823171
9,1606,0.025476005110097955
9,355,0.7865597509258461
9,4485,0.8385420729813561
9,1299,0.8172474248647947
9,429,0.4138047528924005
9,1050,0.24439444815785205
9,3757,0.6247469727604543
9,4939,0.6120148966182345
9,1099,0.42485453314858235
9,2395,0.3374011729149595
9,862,0.461290029044804
9,4335,0.8130275139571871
9,2981,0.04377056543085245
10,180,0.4898932129567293
10,3906,0.4318549943304326
10,2655,0.2109920350162735
10,180,0.026976265484688677
10,2404,0.22416695908811657
10,357,0.08853997030403804
10,4282,0.8721090798782535
10,2211,0.2707921770544066
10,4641,0.984927151716973
10,4847,0.2725668112426122
10,2645,0.009617773771371074
10,4991,0.7775203890531894
10,3447,0.2911542149483365
10,3014,0.21643429802342218
10,2641,0.3807937616754895
10,593,0.5513947833420907
10,4069,0.6876299965448476
10,2097,0.021649961264172624
10,2198,0.47396599796034866
10,4428,0.5147034995162395
10,3405,0.6003918748626748
10,4329,0.8370209792611449
10,2418,0.5309934353353702
10,1413,0.8959730649068879
10,3398,0.3988209349912085
10,3218,0.2400541474991965
10,1727,0.1708316335943716
10,4523,0.0928694201057031
10,3830,0.5074850372175855
10,1193,0.5573000381144535
10,2911,0.9213469035047742
10,729,0.2917012816029666
10,3853,0.99306226526021
10,1103,0.14870686891538532
10,3267,0.7528070378843467
10,3573,0.027023853810918097
10,3493,0.12015961937162911
10,3279,0.2011962455502715
10,2646,0.9697011946268939
10,2532,0.24677962669133335
10,793,0.8111964076424351
10,1344,0.27005825914763926
10,922,0.761736317424008
10,3547,0.9988334700385318
10,2208,0.8621215724895177
10,4071,0.4520827672902633
10,3087,0.42519428028512773
10,3942,0.5603695755076105
10,220,0.1493719294995639
10,779,0.13497397322637616
10,2457,0.6457324500689153
10,3231,0.09815290512963315
10,2630,0.8926306577701532
10,501,0.12812440746148335
10,3603,0.8882255587368734
10,2756,0.007295321673128186
10,133,0.19010234912652213
10,3753,0.4920532411047064
10,2743,0.8406258880523735
10,1467,0.9780010520337105
10,4917,0.8798983415383963
10,2699,0.6216864790304837
10,4992,0.7267645619003102
10,4091,0.5532102904893776
10,1426,0.8883261960837466
10,3311,0.1218337056250196
10,4721,0.0891505291869189
10,3340,0.9202540690430462
10,1234,0.984503177726914
10,2795,0.08916987288771572
10,1838,0.09649924018774214
10,2973,0.22094017137621536
10,867,0.9498804887408616
10,1502,0.7959446700833852
10,2333,0.6642551214653671
10,3152,0.7313366956815417
10,1574,0.11056041394001703
10,1954,0.8665380632823998
10,2189,0.7731729974405328
10,2217,0.4482471878462295
10,1584,0.5505525344563083
10,583,0.8593452647436047
10,4794,0.7659559141709004
10,1810,0.6695216084807757
10,3428,0.4430536371450401
10,694,0.6884093911341379
10,1352,0.34964190992346544
10,3295,0.31998855643944535
10,1605,0.9453082485864158
10,4367,0.018205403301905454
10,681,0.12932619268862255
10,4137,0.8030021687222249
10,4533,0.6569478244768566
10,2831,0.7961830927045505
10,3494,0.5283691805965298
10,4975,0.48084576569235804
10,1968,0.5982171239152915
10,779,0.16594354623797136
10,4391,0.82351474308384
10,2603,0.904785437808709
11,3383,0.13865950329200838
11,4493,0.27658257784163376
11,4880,0.9204994580311939
11,3690,0.5901558954217797
11,2165,0.9453178471337801
11,4476,0.034108518644273
11,3726,0.7841864553067065
11,3798,0.8746990142132005
11,560,0.8757255850560123
11,3307,0.5888013100003552
11,3528,0.33648134617352343
11,160,0.3064715692141009
11,2618,0.574685236536637
11,3182,0.8616073517999554
11,1395,0.8094512516502201
11,1657,0.8269594395098414
11,1998,0.8474254879158555
11,3278,0.9110400401330092
